title,content,publish_time,source,url,symbol,query,search_time
深沪北百元股数量达153只，电子行业占比最高,金山办公311.31-0.230.01计算机688072拓荆科技303.304.590.02电子688411海博思创302.90,2025-11-28 18:00:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577864919.html,SH688111,688111 最新消息,2025-11-17 10:30:00
能源局组织开展“人工智能+”能源试点工作，AI人工智能ETF(512930)涨近1%,230)、海康威视(002415)、豪威集团(603501)、金山办公688111、,2025-11-28 13:22:46,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577651014.html,SH688111,688111 最新消息,2025-11-17 10:30:00
科创板平均股价39.44元，8股股价超300元,457.881.933.49通信688506百利天恒379.49-1.430.94医药生物688502茂莱光学345.941.653.35电子688111,2025-11-28 17:59:36,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577862818.html,SH688111,688111 最新消息,2025-11-17 10:30:00
深沪北百元股数量达149只，科创板股票占43.62%,金山办公312.02-2.330.01计算机688411海博思创308.274.690.12电力设备688072拓荆科技290.00,2025-11-27 17:54:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576711068.html,SH688111,688111 最新消息,2025-11-17 10:30:00
26股获杠杆资金净买入超亿元,金山办公0.1415576.65239902.461.62计算机601888中国中免0.8215545.59526002.143.35,2025-11-27 09:35:49,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576330391.html,SH688111,688111 最新消息,2025-11-17 10:30:00
晚间重要公告 | 688009中标十个重要项目 总金额超25亿元！,晚间重要公告中国通号（688009）：2025年9月至10月，公司中标共计十个重要项目，其中铁路市场五个，城市轨道交通市场五个,2025-11-25 21:49:50,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574477961.html,SH688009,688009 最新消息,2025-11-17 10:30:00
中国通号中标10个重要项目 总金额达25.39亿元,11月25日，中国通号（688009/03969）发布公告，近日中标共计十个重要项目，总中标金额约为25.39亿元，约占公司,2025-11-25 18:21:18,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574338994.html,SH688009,688009 最新消息,2025-11-17 10:30:00
科创板晚报|摩尔线程中签号出炉 普冉股份拟购买诺亚长天49%股权,中国通号：中标总价25.39亿元十个轨道交通市场重要项目中国通号688009.SH)公告称，公司中标共计十个重要项目,2025-11-25 21:07:55,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574452318.html,SH688009,688009 最新消息,2025-11-17 10:30:00
中国通号：9月至10月中标十个重要项目 中标金额总计约为25.39亿元,中国通号68800911月25日公告，2025年9月至10月，公司中标共计十个重要项目，其中铁路市场五个，城市轨道交通市场五个,2025-11-25 18:12:29,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574332873.html,SH688009,688009 最新消息,2025-11-17 10:30:00
11月25日晚间沪深上市公司重大事项公告最新快递,中国通号：9月至10月中标十个重要项目，中标金额总计约为25.39亿元中国通号68800911月25日公告，2025,2025-11-25 19:32:09,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574390561.html,SH688009,688009 最新消息,2025-11-17 10:30:00
