title,content,publish_time,source,url,symbol,query,search_time
智飞生物预亏超106亿！手握疫苗“秘笈”的重庆首富为何破功？,智飞生物预亏超106亿！手握疫苗“秘笈”的重庆首富为何破功？,2026-01-13 20:48:00,AKShare-东方财富,https://finance.sina.com.cn/stock/s/2026-01-13/doc-inhheqff7254076.shtml,SH688180,688180 最新消息,2025-11-28 10:30:00
2025年全球及中国重组蛋白行业政策、产业链及未来发展趋势研判：政策利好推动行业发展，重组蛋白国产替代进程加速,2025年全球及中国重组蛋白行业政策、产业链及未来发展趋势研判：政策利好推动行业发展，重组蛋白国产替代进程加速,2026-01-13 09:03:00,AKShare-东方财富,https://finance.sina.com.cn/stock/relnews/cn/2026-01-13/doc-inhhcnuc5021796.shtml,SH688180,688180 最新消息,2025-11-28 10:30:00
首付款达6.5亿美元，荣昌生物与艾伯维就PD-1/VEGF双抗达成BD合作|速读公告,首付款达6.5亿美元，荣昌生物与艾伯维就PD-1/VEGF双抗达成BD合作|速读公告,2026-01-12 23:20:00,AKShare-东方财富,https://cj.sina.cn/articles/view/2868676035/aafc85c302001iova,SH688180,688180 最新消息,2025-11-28 10:30:00
21亿大饼仅1.7%首付到账：2026第一桩BD退货，警惕这些遗留“大坑”,21亿大饼仅1.7%首付到账：2026第一桩BD退货，警惕这些遗留“大坑”,2026-01-12 13:53:00,AKShare-东方财富,https://cj.sina.cn/articles/view/6066470577/16996feb10270188gq,SH688180,688180 最新消息,2025-11-28 10:30:00
寒武纪：选举陈天石为董事长,人民财讯11月28日电，寒武纪68825611月28日公告，公司于2025年11月28日召开了第三届董事会第一次会议,2025-11-28 18:21:52,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577877041.html,SH688256,688256 最新消息,2025-11-14 14:00:00
科创板平均股价39.44元，8股股价超300元,简称最新收盘价（元）今日涨跌（%）换手率（%）行业688256寒武纪-U1331.001.041.40,2025-11-28 17:59:36,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577862818.html,SH688256,688256 最新消息,2025-11-14 14:00:00
三季度国内消费级AI/AR市场销量同比激增186%，消费电子ETF(561600)涨超1.1%,数(931494)前十大权重股分别为立讯精密(002475)、寒武纪688256、,2025-11-28 13:28:16,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577650644.html,SH688256,688256 最新消息,2025-11-14 14:00:00
嘉因生物冲刺港交所：拥有全球潜在同类最佳候选产品,嘉因生物冲刺港交所：拥有全球潜在同类最佳候选产品,2026-01-16 18:37:00,AKShare-东方财富,https://t.cj.sina.cn/articles/view/6589734409/188c75e0900101d0r0,SH688256,688256 最新消息,2025-11-28 10:30:00
2026年展望中国优秀AI企业：科技行业年度策略之崛起与商业化布局全景,2026年展望中国优秀AI企业：科技行业年度策略之崛起与商业化布局全景,2026-01-16 17:00:00,AKShare-东方财富,https://finance.sina.com.cn/stock/relnews/cn/2026-01-16/doc-inhhnzav3969336.shtml,SH688256,688256 最新消息,2025-11-28 10:30:00
汽车芯片概念上涨2.69%，24股主力资金净流入超亿元,汽车芯片概念上涨2.69%，24股主力资金净流入超亿元,2026-01-16 16:40:00,AKShare-东方财富,https://finance.sina.com.cn/stock/relnews/cn/2026-01-16/doc-inhhnuuv5553827.shtml,SH688256,688256 最新消息,2025-11-28 10:30:00
